Name,Class,ManaCost,Attack,Health,Text
Val'anyr,5,6,4,-1,<b>Último aliento:</b> Otorga +4/+2 a un esbirro de tu mano. Cuando muere, vuelves a equiparte esta arma.
Val'kyr Solnacida,12,5,5,4,<b>Grito de batalla:</b> Otorga +2 p. de salud a los esbirros adyacentes.
Valdris Cañonvil,9,7,4,4,<b>Grito de batalla:</b> Aumenta el número máximo de cartas que puedes tener en la mano a 12. Roba 4 cartas.
Valeera la Lúgubre,7,9,-1,30,<b>Grito de batalla:</b> Obtiene <b>Sigilo</b> hasta tu siguiente turno.
Valeroso de Cima del Trueno,8,5,3,6,<b>Grito de batalla e Inspirar:</b> Otorga +2 p. de ataque a tus tótems.
Valeroso de Cima del Trueno,8,5,3,6,<b>Grito de batalla e Inspirar:</b> Otorga +2 p. de ataque a tus tótems.
Valeroso de Entrañas,7,2,3,2,<b>Combo:</b> Inflige 1 p. de daño.
Valiente Pezuña de Sangre,10,4,2,6,<b>Provocar</b> Tiene +3 p. de ataque mientras está dañado.
Valiente de Taurajo,12,6,4,8,<b>Frenesí:</b> Destruye a un esbirro enemigo aleatorio.
Vals de las Sombras,9,5,-1,-1,Invoca a una sombra 3/5 con <b>Provocar</b>. Si ha muerto un esbirro este turno, invoca a otra.
Valstann Corzocelada,12,6,3,6,<b>Último aliento:</b> Invoca a un esbirro con <b>Provocar</b> de tu mazo.
Vanessa VanCleef,7,2,2,3,<b>Combo:</b> Añade a tu mano una copia de la última carta que haya jugado tu oponente.
Vanguardia Mascahuesos,12,7,4,10,<b>Provocar</b> Cada vez que este esbirro recibe daño, obtiene +2 p. de ataque.
Vanguardia baqueteado,14,2,2,2,Después de que tu héroe ataque, invoca a dos vueloviles 1/1.
Vanguardia de plata,12,7,3,3,<b>Último aliento:</b> <b>Recluta</b> a un esbirro de coste 8.
Vanndar Pico Tormenta,12,4,4,4,<b>Grito de batalla:</b> Si cuesta menos que el resto de esbirros de tu mazo, reduce su coste en (3) cristales.
Vapor gemebundo,8,1,1,3,Después de que juegues un elemental, obtiene +1 p. de ataque.
Vaporizar,4,3,-1,-1,<b>Secreto:</b> Cuando un esbirro va a atacar a tu héroe, es destruido.
Vaporizar,4,3,-1,-1,<b>Secreto:</b> Cuando un esbirro va a atacar a tu héroe, es destruido.
Vaquero Sagrado,5,3,4,3,<b>Grito de batalla:</b> Tu próximo hechizo sagrado cuesta (2) cristales menos.
Vara rúnica de mitril,9,5,0,-1,Después de que robes 4 cartas, reduce en (1) cristal el coste de las cartas de tu mano. Pierde 1 p. de durabilidad.
Varden Aferralba,4,4,3,3,<b>Grito de batalla:</b> <b>Congela</b> a todos los esbirros enemigos. Si alguno ya estaba <b>congelado</b>, le inflige 4 p. de daño en su lugar.
Varian Wrynn,10,10,7,7,<b>Grito de batalla:</b> Roba 3 cartas. Coloca los esbirros que has robado directamente en el campo de batalla.
Varian, rey de Ventormenta,12,8,7,7,<b>Grito de batalla:</b> Roba un esbirro con <b>Embestir</b> para obtener <b>Embestir</b>. Se repite con <b>Provocar</b> y <b>Escudo divino</b>.
Vectus,12,5,4,4,<b>Grito de batalla:</b> Invoca a dos crías 1/1. Cada una obtiene un <b>Último aliento</b> de esbirros tuyos que hayan muerto durante esta partida.
Velador Argenta,12,2,2,4,No puede atacar. <b>Inspirar:</b> Puede atacar de forma normal este turno.
Velarok Espada del Viento,7,3,3,3,Mientras esta carta está en tu mano, ¡juega una carta de otra clase para revelar la verdadera forma de Velarok!
Vendadora,12,4,4,4,<b>Grito de batalla:</b> <b>Descubre</b> a un esbirro amistoso que haya muerto durante esta partida. Lo mete en tu mazo.
Vendedor de merchandising,12,4,3,5,Al final de tu turno, pone un hechizo aleatorio en la parte superior del mazo de tu oponente.
Vendedor de milagros,12,1,2,2,<b>Último aliento:</b> Obtén un Brebaje de culebras <b>Comerciable</b>.
Vendedor de plátanos,12,3,2,2,<b>Grito de batalla:</b> Añade 2 plátanos a tu mano.
Vendedor de plátanos,12,3,2,4,<b>Grito de batalla:</b> Añade 2 plátanos a la mano de cada jugador.
Vendedor de refrigerios,12,4,3,5,<b>Grito de batalla:</b> Restaura 4 p. de salud a cada héroe.
Vendedor de sopa,12,2,1,4,Cada vez que restauras 3 p. de salud o más a tu héroe, roba una carta.
Vendedor impaciente,12,3,3,3,<b>Comerciable</b> <b>Embestir</b>
Vendedor oscuro,9,2,2,3,<b>Grito de batalla: Descubre</b> una carta de coste 1.
Vendedor oscuro,9,2,2,3,<b>Grito de batalla: Descubre</b> una carta de coste 1.
Vendedor sospechoso,7,3,4,3,<b>Grito de batalla:</b> Obtiene +1/+1 si tienes un pirata.
Vendedor sospechoso,9,2,2,3,<b>Grito de batalla:</b> <b>Descubre</b> una carta de coste 1. Si tu oponente adivina tu elección, obtiene una copia.
Vendedora de armaduras,12,1,1,3,<b>Grito de batalla:</b> Otorga 4 p. de armadura a cada héroe.
Vendedora de armaduras,12,1,1,3,<b>Grito de batalla:</b> Otorga 4 p. de armadura a cada héroe.
Vendedora de brebaje de culebras,12,4,4,5,<b>Último aliento:</b> Mete 2 brebajes de culebras <b>Comerciables</b> en el mazo de tu oponente.
Vendedora de cuchillos,12,4,3,4,<b>Grito de batalla:</b> Inflige 4 p. de daño a cada héroe.
Vendedora de helados,12,4,3,5,<b>Grito de batalla:</b> Si controlas a un esbirro <b>congelado</b>, obtienes 8 p. de armadura.
Vendedora de monturas,12,7,5,8,Cada vez que lanzas un hechizo, invoca una bestia aleatoria de coste 3.
Vendedora de pociones,12,1,1,1,<b>Grito de batalla:</b> Restaura 2 p. de salud a todos los personajes amistosos.
Vendedora etérea,7,5,5,6,<b>Grito de batalla:</b> Si en tu mano hay alguna carta de otra clase, dicha carta cuesta (2) cristales menos.
Vendedora persistente,14,4,4,3,<b>Comerciable</b> <b>Último aliento:</b> Invoca a una Vendedora persistente de tu mazo.
Vendetta,7,4,-1,-1,Inflige 4 p. de daño a un esbirro. Si en tu mano hay alguna carta de otra clase, cuesta (0) cristales.
Veneno de hojaplata,7,1,-1,-1,Otorga a tu arma «Después de que tu héroe ataque, roba una carta».
Veneno mortal,7,1,-1,-1,Otorga +2 p. de ataque a tu arma equipada.
Veneno mortal,7,1,-1,-1,Otorga +2 p. de ataque a tu arma equipada.
Veneno mortal,7,1,-1,-1,Otorga +2 p. de ataque a tu arma equipada.
Veneno nitroso,12,2,-1,-1,Otorga +2 p. de ataque a un esbirro. <b>Corrupción:</b> Y a tu arma.
Veneno paralizador,7,1,-1,-1,Otorga +1 p. de ataque y «Tu héroe es <b>inmune</b> al atacar» a tu arma.
Veneno parasitante,7,1,-1,-1,Otorga <b>Robo de vida</b> a tu arma este turno.
Venerador enloquecido,12,4,3,6,<b>Provocar</b> Cada vez que este esbirro recibe daño, otorga a tu C'Thun +1/+1 <i>(dondequiera que esté)</i>.
Venerador enloquecido,12,4,3,6,<b>Provocar</b> Cada vez que este esbirro recibe daño, otorga a tu C'Thun +1/+1 <i>(dondequiera que esté)</i>.
Veneradora velada,9,4,5,4,<b>Grito de batalla:</b> Si has <b>Convocado</b> dos veces, roba 3 cartas.
Vengadora de Ventormenta,5,3,1,5,Después de que lances un hechizo sobre este esbirro, obtiene +2 p. de ataque.
Venganza de la selva,3,2,-1,-1,Invoca a las bestias que hayas perdido este turno.
Vengar,5,1,-1,-1,<b>Secreto:</b> Cuando uno de tus esbirros muere, otorga +3/+2 a un esbirro amistoso aleatorio.
Venomante,12,5,2,5,<b>Veneno</b>
Venomizador,3,2,2,2,<b>Magnetismo</b> <b>Veneno</b>
Ventaja numérica,2,1,-1,-1,<b>Misión secundaria:</b> Gasta 10 p. de maná en esbirros. <b>Recompensa:</b> Invoca a un esbirro de tu mazo.
Ventisca,4,6,-1,-1,Inflige 2 p. de daño a todos los esbirros enemigos y los <b>congela</b>.
Ventisca,4,6,-1,-1,Inflige 2 p. de daño a todos los esbirros enemigos y los <b>congela</b>.
Ventisca,4,6,-1,-1,Inflige 2 p. de daño a todos los esbirros enemigos y los <b>congela</b>.
Veranus,3,6,7,6,<b>Grito de batalla:</b> Cambia la salud de todos los esbirros enemigos a 1 p.
Verdugo de acero vil,14,3,4,3,<b>Corrupción:</b> Se convierte en un arma.
Vereesa Brisaveloz,3,7,5,6,<b>Grito de batalla:</b> Equipa a Thori'dal, la furia de las estrellas.
Vermiguardia,12,7,3,11,<b>Grito de batalla:</b> Obtiene +1 p. de ataque y <b>Provocar</b> si hay un dragón en tu mano.
Vermis Arcana,4,1,1,2,<b>Grito de batalla:</b> Añade una Descarga Arcana a tu mano.
Vermis de biblioteca,12,6,3,6,<b>Grito de batalla:</b> Destruye a un esbirro enemigo con 3 p. de ataque o menos si hay un dragón en tu mano.
Vermis de maná,4,1,1,3,Obtiene +1 p. de ataque cada vez que lanzas un hechizo.
Vermis de maná,4,1,1,3,Obtiene +1 p. de ataque cada vez que lanzas un hechizo.
Vermis de maná,4,1,1,3,Obtiene +1 p. de ataque cada vez que lanzas un hechizo.
Vermis de maná roja,12,5,2,6,Obtiene +2 p. de ataque cada vez que lanzas un hechizo.
Vermis evasiva,12,6,5,3,<b>Embestir</b> <b>Escudo divino</b> <b>Esquivo</b>
Vermis evasiva,12,6,5,3,<b>Embestir</b> <b>Escudo divino</b> <b>Esquivo</b>
Verrugaria,8,1,2,1,<b>Grito de batalla:</b> Si has jugado 2 hechizos en este turno, inflige 2 p. de daño.
Vessina,8,4,2,6,Si sufres de <b>Sobrecarga</b>, tus otros esbirros tienen +2 p. de ataque.
Veterana de Acherus,12,1,2,1,<b>Grito de batalla:</b> Otorga +1 p. de ataque a un esbirro amistoso.
Vexallus,4,5,3,5,Tus hechizos Arcanos se lanzan dos veces.
Viaje a las profundidades,7,1,-1,-1,<b>Descubre</b> una carta con <b>Último aliento</b>.
Vial de nécrium,7,5,-1,-1,Activa el <b>Último aliento</b> de un esbirro amistoso dos veces.
Vicaria de batalla,5,2,1,3,<b>Grito de batalla:</b> <b>Descubre</b> un hechizo Sagrado.
Vida tras la muerte,2,6,-1,-1,Roba 3 cartas. <b>Imbuir ( ):</b> Este hechizo cuesta (1) cristal.
Vidente Luz Fría,12,3,2,3,<b>Grito de batalla:</b> Otorga +2 p. de salud a tus otros múrlocs.
Vidente Luz Fría,12,3,2,3,<b>Grito de batalla:</b> Otorga +2 p. de salud a tus otros múrlocs.
Vidente Luz Fría,12,3,2,3,<b>Grito de batalla:</b> Otorga +2 p. de salud a todos los demás múrlocs.
Vidente corrupto,12,6,2,3,<b>Grito de batalla:</b> Inflige 2 p. de daño a todos los esbirros que no sean múrlocs.
Viejo Ojosombrío,12,4,2,4,<b>Cargar</b>. Tiene +1 p. de ataque por cada múrloc adicional en el campo de batalla.
Viejo Ojosombrío,12,4,2,4,<b>Cargar</b>. Tiene +1 p. de ataque por cada múrloc adicional en el campo de batalla.
Viejo lobo de mar,12,5,7,4,
Viento furioso,8,2,-1,-1,Otorga <b>Viento furioso</b> a un esbirro.
Viento furioso,8,2,-1,-1,Otorga <b>Viento furioso</b> a un esbirro.
Vientoescalofrío,8,1,-1,-1,<b>Congela</b> a un esbirro. Roba una carta.
Vientos crecientes,2,2,-1,-1,<b>Hechizo doble</b> <b>Elige una:</b> Roba una carta, o bien invoca un águila 3/2.
Vigilante Primapantano,12,2,3,2,<b>Grito de batalla:</b> Si controlas otro múrloc, <b>Descubre</b> uno.
Vigilante del cenagal,2,4,3,4,<b>Elige una:</b> Invoca a una babosa 2/2, o bien obtén un cristal de maná vacío.
Vigilante del cenagal,2,4,3,4,<b>Elige una:</b> Invoca a una babosa 2/2, o bien obtienes un cristal de maná vacío.
Vigilante del portal,12,4,5,2,<b>Grito de batalla:</b> Mete 3 portales en tu mazo. Cada vez que robas uno, invoca a un demonio 2/2 con <b>Embestir</b>.
Vigilar la ciudad,10,2,-1,-1,Obtienes 3 p. de armadura. Invoca a un naga 2/3 con <b>Provocar</b>.
Vigilia solemne,5,5,-1,-1,Roba 2 cartas. Cuesta (1) cristal menos por cada esbirro que haya muerto este turno.
Vigorizar,2,2,-1,-1,<b>Elige una:</b> Obtén un cristal de maná vacío, o bien roba una carta.
Vigía Arcano,12,3,5,6,No puede atacar a menos que tengas <b>daño con hechizos</b>.
Vigía ancestral,12,2,4,5,No puede atacar.
Vigía ancestral,12,2,4,5,No puede atacar.
Vigía aviaria,12,5,3,6,<b>Grito de batalla:</b> Si controlas un <b>secreto</b>, obtiene +1/+1 y <b>Provocar</b>.
Vigía de tormenta,12,7,4,8,<b>Viento furioso</b>
Vigía del sol,12,2,2,3,<b>Grito de batalla:</b> Obtienes un hechizo Sagrado aleatorio.<b> Forja:</b> También restaura 6 p. de salud a tu héroe.
Vigía flotante,9,5,4,4,Obtiene +2/+2 cada vez que tu héroe recibe daño durante tu turno.
Vigía infestado,8,4,4,4,<b>Provocar</b> <b>Último aliento:</b> Obtienes dos zarcillos caóticos 1/1.
Vigía invidente,14,2,3,2,<b>Grito de batalla:</b> Mira 3 cartas de tu mazo. Elige una para colocarla en lo alto del mismo.
Vigía ámbar,5,5,4,6,<b>Grito de batalla:</b> Restaura 8 p. de salud.
Villano recurrente,12,5,3,6,<b>Último aliento:</b> Si este esbirro tiene 4 p. de ataque o más, vuelve a invocarlo.
Vilosofía,9,1,-1,-1,Copia el demonio de coste más bajo de tu mano y lo añade a esta. <b>Proscrito:</b> Les otorga +1/+1.
Vinculador de arena,12,4,2,4,<b>Grito de batalla:</b> Roba un elemental de tu mazo.
Vinculamusgo fúrbolg,12,5,1,1,<b>Grito de batalla:</b> Transforma a un esbirro amistoso en un elemental 6/6.
Vindicadora Piedrahogar,5,3,3,1,<b>Grito de batalla:</b> Roba un hechizo que cueste (3) cristales o menos. Cuesta (0) cristales este turno.
Virtud de pintor,5,4,2,-1,<b>Robo de vida</b> Después de que ataque tu héroe, otorga +1/+1 a los esbirros de tu mano.
Virtuoso del Vacío,9,1,1,3,Durante tu turno, tu héroe es <b>Inmune</b>.
Visiones inquietantes,8,3,-1,-1,El próximo hechizo que lances en este turno cuesta (3) cristales menos. <b>Descubre</b> un hechizo.
Visiones lunares,2,5,-1,-1,Roba 2 cartas. Los esbirros que robes costarán (2) cristales menos.
Visir nerubiana,12,3,2,4,<b>Grito de batalla:</b> <b>Descubre</b> un hechizo. Si un no-muerto amistoso murió tras tu último turno, cuesta (2) cristales menos.
Visitante nada sospechoso,12,3,2,2,<b>Grito de batalla:</b> Lanza un <b>secreto</b> de tu mazo.
Visión espectral,14,2,-1,-1,Roba una carta. <b>Proscrito:</b> Roba otra.
Visión espectral,14,2,-1,-1,Roba una carta. <b>Proscrito:</b> Roba otra.
Visión lejana,8,3,-1,-1,Roba una carta. Esa carta cuesta (3) cristales menos.
Visión lejana,8,3,-1,-1,Roba una carta. Esa carta cuesta (3) cristales menos.
Visión lejana,8,3,-1,-1,Roba una carta. Esa carta cuesta (3) cristales menos.
Visión mental,6,1,-1,-1,Coloca una copia de una carta aleatoria de la mano de tu oponente en tu mano.
Visión mental,6,1,-1,-1,Coloca una copia de una carta aleatoria de la mano de tu oponente en tu mano.
Viuda cadáver,3,5,4,6,Tus cartas con <b>Último aliento</b> cuestan (2) cristales menos.
Vol'jin,6,5,6,2,<b>Grito de batalla:</b> Intercambia su salud con la de otro esbirro.
Volador escamoso,12,4,4,3,<b>Embestir</b> <b>Último aliento:</b> Añade un fantasma 4/3 con <b>Embestir</b> a tu mano.
Volador nerubiano,2,2,2,3,<b>Grito de batalla:</b> Si un no-muerto amistoso murió tras tu último turno, invoca un nerubiano 2/2.
Volcanomancia,4,2,-1,-1,Elige a un esbirro. Cuando muere, inflige 3 p. de daño a todos los demás esbirros.
Volcanosaurio,12,6,5,6,<b>Grito de batalla:</b> Se <b>adapta</b>; después, se <b>adapta</b> otra vez.
Volcán,8,5,-1,-1,Inflige 15 p. de daño que se dividen aleatoriamente entre todos los esbirros. <b>Sobrecarga:</b> (1).
Volcán de bicarbonato,8,4,-1,-1,<b>Robo de vida</b> Inflige 10 p. de daño que se dividen aleatoriamente entre todos los esbirros. <b>Sobrecarga:</b> (1).
Voluntad centrada,6,1,-1,-1,<b>Silencia</b> a un esbirro y luego le otorga +3 p. de salud.
Volver a embalar,6,7,-1,-1,Pone todos los esbirros en una caja de coste 2 y luego la mete en el mazo del oponente.
Voone maestro del rock,10,3,4,3,<b>Grito de batalla:</b> Copia a cada esbirro de un tipo distinto de tu mano.
Voraxx,12,3,3,4,Después de que lances un hechizo sobre este esbirro, invoca a una planta 1/1 y lanza una copia del hechizo sobre esta.
Vrykul triunfante,12,1,1,2,Después de que ataque, obtienes una Val'kyr 2/3 de coste (1).
Vuelovil enloquecido,12,4,3,3,Cuesta (1) cristal menos por cada punto de daño que haya recibido tu oponente este turno.
Vulpera hojaponzoña,7,3,3,3,Tu arma tiene +2 p. de ataque.
Víbora pudreóxido,12,3,3,4,<b>Comerciable</b> <b>Grito de batalla:</b> Destruye el arma de tu oponente.
Víbora pudreóxido,12,3,3,4,<b>Comerciable</b> <b>Grito de batalla:</b> Destruye el arma de tu oponente.
Víctimas de la mina,1,2,-1,-1,Invoca a dos Reclutas Mano de Plata 1/1 con «<b>Último aliento:</b> Invoca un Necrófago endeble 1/1».
Wilfred Chispobang,9,6,4,4,Las cartas que robas con tu poder de héroe cuestan (0) cristales.
Wolpertinger,3,1,1,1,<b>Grito de batalla:</b> Invoca una copia de este esbirro.
Worg incansable,12,3,2,4,<b>Embestir</b> Cada vez que este esbirro ataca y mata a otro, se le restaura toda la salud.
Wrathion,12,6,4,5,<b>Provocar</b>. <b>Grito de batalla:</b> Roba cartas hasta que robes una que no sea un dragón.
Xaril, la Mente Envenenada,7,4,3,2,<b>Grito de batalla y Último aliento:</b> Añade una carta de toxina aleatoria a tu mano.
Xavius,12,6,7,5,Cuando juegas una carta, invoca a un sátiro 2/1.
Xhilag del abismo,14,7,3,6,<b>Colosal +4</b> Al comienzo de tu turno, aumenta 1 p. el daño de los tentaóculos de Xhilag.
Xyrella,6,4,4,4,<b>Grito de batalla:</b> Si has restaurado salud en este turno, inflige la misma cantidad de daño a todos los esbirros enemigos.
Xyrella la devota,6,8,-1,30,<b>Grito de batalla:</b> Activa el <b>Último aliento</b> de cada esbirro amistoso que haya muerto en esta partida.
Y'Shaarj el Mancillador,12,10,10,10,<b>Grito de batalla:</b> Añade a tu mano una copia de cada carta <b>corrupta</b> que hayas jugado en esta partida. Cuestan (0) cristales este turno.
Y'Shaarj, la Ira Desatada,12,10,10,10,Al final de tu turno, coloca un esbirro de tu mazo en el campo de batalla.
Yertafauce,12,7,6,6,<b>Provocar</b> <b>Último aliento:</b> Inflige 3 p. de daño a todos los esbirros si hay un dragón en tu mano.
Yeti Viento Gélido,12,4,4,5,
Yeti Viento Gélido,12,4,4,5,
Yeti de Dentefrío,7,3,1,5,<b>Combo:</b> Obtiene +3 p. de ataque.
Yeti mecánico,12,4,4,5,<b>Último aliento:</b> Da una <b>Pieza de repuesto</b> a cada jugador.
Ymirjar salvaje,9,5,7,7,<b>Embestir</b> <b>Grito de batalla:</b> Descarta 2 cartas.
Yogg-Saron desatado,12,9,7,5,<b>Titán</b> Después de que use una facultad, lanza dos hechizos aleatorios.
Yogg-Saron, Fin de la Esperanza,12,10,7,5,<b>Grito de batalla:</b> Lanza un hechizo aleatorio por cada hechizo que hayas lanzado durante esta partida <i>(objetivos elegidos aleatoriamente)</i>.
Yogg-Saron, maestro del destino,12,10,7,5,<b>Grito de batalla:</b> Si has lanzado 10 hechizos en esta partida, gira la ruleta de Yogg-Saron. <i>(¡Lanza más!)</i>. <i>(¡Listo!)</i>.
Ysera,12,9,4,12,Al final de tu turno, obtienes dos cartas de Sueño aleatorias.
Ysera,12,9,4,12,Al final de tu turno, añade una carta de sueño a tu mano.
Ysera,12,9,4,12,Al final de tu turno, obtienes dos cartas de Sueño aleatorias.
Ysera desatada,2,9,4,12,<b>Grito de batalla:</b> Mete 7 portales del sueño en tu mazo. Cada vez que robas uno, invoca a un dragón aleatorio.
Ysera la Soñadora,12,9,4,12,<b>Grito de batalla:</b> Añade una carta de sueño de cada a tu mano.
Ysiel Vientocantor,2,9,5,5,Tus hechizos cuestan (1) cristal.
Z1P1-Z4P3,12,3,2,3,<b>Magnetismo</b> <b>Eco</b> <b>Último aliento:</b> Invoca dos microbots 1/1.
Za'qul,9,5,6,5,Tus Maldiciones abisales te sanan el daño que infligen. <b>Grito de batalla:</b> Otorga a tu oponente una Maldición abisal.
Zafiro mágico inferior,8,7,-1,-1,Invoca 1 copia de un esbirro amistoso. <i>(<b>Sobrecarga</b> 3 cristales de maná para mejorarlo).</i>
Zampaconjuros de feria,12,6,6,5,<b>Grito de batalla:</b> Copia el poder de héroe de tu oponente.
Zancaalta perdido,12,4,5,4,
Zancudo fal'dorei,7,4,4,4,<b>Grito de batalla:</b> Mete 3 emboscadas en tu mazo. Al robar cada una, invoca una araña 4/4.
Zancudo fal'dorei,7,4,4,4,<b>Grito de batalla:</b> Mete 3 emboscadas en tu mazo. Al robar cada una, invoca una araña 4/4.
Zapador goblin,12,3,2,4,Tiene +4 p. de ataque mientras tu oponente tenga 6 cartas o más en la mano.
Zapadora de Sahket,7,4,4,4,<b>Último aliento:</b> Devuelve a un esbirro enemigo aleatorio a la mano de tu oponente.
Zapadora trol de sangre,9,7,5,8,Después de que muera un esbirro amistoso, inflige 2 p. de daño al héroe enemigo.
Zarcillo caótico,12,1,1,1,<b>Grito de batalla:</b> Lanza un hechizo aleatorio de coste . Mejora tus próximos zarcillos caóticos.
Zarpa,2,1,-1,-1,Otorga a tu héroe +2 p. de ataque este turno. Además, obtiene 2 p. de armadura.
Zarpa,2,1,-1,-1,Otorga a tu héroe +2 p. de ataque este turno. Además, obtiene 2 p. de armadura.
Zayle, capa de sombra,12,2,3,2,¡Empiezas la partida con uno de los mazos del MAL de Zayle!
